1690730278706,-0.2407074,-0.40005493,-0.013534546
1690730278706,-0.2407074,-0.40005493,-0.013534546
1690730278706,-0.2407074,-0.40005493,-0.013534546
1690730278706,-0.26391602,-0.027420044,-0.049575806
1690730278707,-0.29751587,-0.024978638,-0.081954956
1690730278710,-0.33111572,-0.020706177,-0.10760498
1690730278718,-0.36227417,-0.015823364,-0.13508606
1690730278718,-0.39404297,-0.009719849,-0.15953064
1690730278718,-0.4209137,-0.004211426,-0.1772461
1690730278729,-0.44473267,-5.493164E-4,-0.19618225
1690730278729,-0.4649048,0.004333496,-0.21084595
1690730278729,-0.4820099,0.008605957,-0.22306824
1690730278729,-0.49482727,0.012283325,-0.23771667
1690730278730,-0.50460815,0.014724731,-0.25115967
1690730278732,-0.511322,0.015335083,-0.26643372
1690730278734,-0.51742554,0.01411438,-0.28414917
1690730278737,-0.52108765,0.012893677,-0.30247498
1690730278739,-0.52049255,0.013504028,-0.32141113
1690730278743,-0.51864624,0.01838684,-0.34217834
1690730278746,-0.5131531,0.028152466,-0.36294556
1690730278752,-0.50338745,0.039764404,-0.3818817
1690730278753,-0.49238586,0.055633545,-0.40264893
1690730278753,-0.48016357,0.06907654,-0.42097473
1690730278755,-0.46549988,0.08312988,-0.43563843
1690730278756,-0.45207214,0.10328674,-0.45214844
1690730278759,-0.43618774,0.12651062,-0.46496582
1690730278761,-0.42030334,0.1552124,-0.47413635
1690730278766,-0.40625,0.1869812,-0.48085022
1690730278768,-0.39526367,0.21936035,-0.48573303
1690730278769,-0.38731384,0.24989319,-0.48817444
1690730278771,-0.38243103,0.271286,-0.49061584
1690730278773,-0.37998962,0.2902069,-0.48939514
1690730278776,-0.38182068,0.307312,-0.4875641
1690730278778,-0.38975525,0.32382202,-0.48573303
1690730278781,-0.39953613,0.3366394,-0.48023987
1690730278783,-0.41114807,0.34519958,-0.47169495
1690730278786,-0.42825317,0.35069275,-0.4625244
1690730278788,-0.44351196,0.3500824,-0.45152283
1690730278791,-0.45695496,0.34274292,-0.43807983
1690730278793,-0.47161865,0.3293152,-0.42404175
1690730278798,-0.4820099,0.30975342,-0.407547
1690730278798,-0.49238586,0.28471375,-0.39105225
1690730278801,-0.50032043,0.25601196,-0.3757782
1690730278803,-0.50704956,0.21936035,-0.3586731
1690730278805,-0.5155945,0.1723175,-0.34461975
1690730278808,-0.52108765,0.11550903,-0.33180237
1690730278810,-0.5284271,0.04586792,-0.32141113
1690730278813,-0.53086853,-0.029876709,-0.31163025
1690730278815,-0.53697205,-0.11172485,-0.30369568
1690730278818,-0.54003906,-0.18930054,-0.29452515
1690730278820,-0.5455322,-0.2644348,-0.28964233
1690730278823,-0.5443115,-0.33041382,-0.28414917
1690730278825,-0.54125977,-0.3878479,-0.27926636
1690730278827,-0.535141,-0.4348755,-0.27438354
1690730278832,-0.52293396,-0.4703064,-0.27009583
1690730278833,-0.50460815,-0.49534607,-0.2627716
1690730278835,-0.48138428,-0.5118408,-0.25787354
1690730278837,-0.45207214,-0.51856995,-0.25177002
1690730278840,-0.4209137,-0.52345276,-0.2444458
1690730278843,-0.38975525,-0.51979065,-0.23895264
1690730278845,-0.3561554,-0.50878906,-0.23527527
1690730278848,-0.31950378,-0.49412537,-0.23039246
1690730278850,-0.28407288,-0.48008728,-0.22489929
1690730278852,-0.25108337,-0.46847534,-0.22244263
1690730278856,-0.21932983,-0.457489,-0.22000122
1690730278857,-0.18817139,-0.45014954,-0.21694946
1690730278861,-0.16496277,-0.45137024,-0.21878052
1690730278863,-0.14480591,-0.45993042,-0.22306824
1690730278865,-0.12585449,-0.48069763,-0.23161316
1690730278867,-0.1081543,-0.5130768,-0.24383545
1690730278870,-0.09286499,-0.55522156,-0.26153564
1690730278872,-0.07333374,-0.60653687,-0.28414917
1690730278875,-0.05378723,-0.6700592,-0.31225586
1690730278877,-0.029953003,-0.740921,-0.34584045
1690730278880,-0.00491333,-0.81666565,-0.38494873
1690730278882,0.023788452,-0.89974976,-0.4270935
1690730278885,0.056167603,-0.9871063,-0.47169495
1690730278888,0.09220886,-1.0805664,-0.5217743
1690730278889,0.13497925,-1.1801453,-0.5743103
1690730278892,0.17895508,-1.2937622,-0.62867737
1690730278894,0.22781372,-1.4232635,-0.68670654
1690730278897,0.27790833,-1.56987,-0.7459564
1690730278899,0.33351135,-1.7268677,-0.8058319
1690730278902,0.39520264,-1.8960724,-0.8663025
1690730278904,0.45751953,-2.078125,-0.92678833
1690730278906,0.5259247,-2.2668762,-0.98664856
1690730278909,0.59373474,-2.4623566,-1.0428467
1690730278912,0.66337585,-2.6645508,-1.0972137
1690730278914,0.7378998,-2.8636932,-1.1473083
1690730278917,0.8136444,-3.051239,-1.1931305
1690730278919,0.8948822,-3.2228851,-1.2334442
