1690730156828,0.6004486,0.5926056,-1.5162659
1690730156828,0.6004486,0.5926056,-1.5162659
1690730156828,0.6004486,0.5926056,-1.5162659
1690730156828,0.6004486,0.5926056,-1.5162659
1690730156828,-0.37509155,-0.29560852,-0.26582336
1690730156839,-0.39770508,-0.286438,-0.27253723
1690730156839,-0.4184723,-0.272995,-0.27560425
1690730156839,-0.44107056,-0.2589569,-0.27682495
1690730156839,-0.46246338,-0.24610901,-0.27804565
1690730156848,-0.48628235,-0.22962952,-0.27375793
1690730156848,-0.5119324,-0.21313477,-0.27253723
1690730156848,-0.535141,-0.19908142,-0.265213
1690730156848,-0.55895996,-0.18441772,-0.25727844
1690730156851,-0.5827942,-0.17282104,-0.24810791
1690730156853,-0.60723877,-0.16242981,-0.24076843
1690730156855,-0.6286011,-0.15205383,-0.23100281
1690730156858,-0.64938354,-0.1416626,-0.22184753
1690730156861,-0.67015076,-0.13127136,-0.21328735
1690730156864,-0.6890869,-0.11843872,-0.20350647
1690730156867,-0.706192,-0.10562134,-0.19496155
1690730156872,-0.71961975,-0.08912659,-0.18580627
1690730156872,-0.73062134,-0.07751465,-0.17541504
1690730156873,-0.73735046,-0.07080078,-0.16197205
1690730156875,-0.7422333,-0.06896973,-0.15097046
1690730156878,-0.73979187,-0.068344116,-0.13876343
1690730156880,-0.73306274,-0.06774902,-0.12532043
1690730156883,-0.7251282,-0.06590271,-0.11187744
1690730156885,-0.71229553,-0.059188843,-0.09661865
1690730156887,-0.69641113,-0.048202515,-0.081344604
1690730156891,-0.68115234,-0.03475952,-0.06668091
1690730156892,-0.6658783,-0.021316528,-0.052017212
1690730156895,-0.6499939,-0.009719849,-0.039794922
1690730156897,-0.6377716,-5.493164E-4,-0.026367188
1690730156900,-0.62493896,0.0025024414,-0.015365601
1690730156904,-0.6133423,0.0037231445,-0.0043792725
1690730156905,-0.60661316,0.004333496,0.0054016113
1690730156907,-0.59928894,6.713867E-4,0.01272583
1690730156910,-0.59072876,-0.0017700195,0.022506714
1690730156913,-0.5840149,-0.0036010742,0.02861023
1690730156914,-0.57728577,-0.0017700195,0.035324097
1690730156918,-0.57180786,0.0018920898,0.04020691
1690730156919,-0.56385803,0.009231567,0.046325684
1690730156922,-0.5614166,0.019607544,0.051208496
1690730156925,-0.55714417,0.032424927,0.05609131
1690730156927,-0.55407715,0.04586792,0.054870605
1690730156929,-0.5510254,0.06297302,0.05609131
1690730156932,-0.5522461,0.07763672,0.054260254
1690730156934,-0.55592346,0.092300415,0.051818848
1690730156937,-0.5595856,0.10267639,0.046325684
1690730156939,-0.5669098,0.111846924,0.038375854
1690730156942,-0.57547,0.11672974,0.02861023
1690730156944,-0.5852356,0.11856079,0.019439697
1690730156946,-0.59317017,0.11734009,0.008453369
1690730156949,-0.60173035,0.111846924,-0.0055999756
1690730156952,-0.6109009,0.10328674,-0.018417358
1690730156954,-0.61639404,0.08862305,-0.033081055
1690730156957,-0.6206665,0.07029724,-0.045913696
1690730156959,-0.6218872,0.048309326,-0.056289673
1690730156961,-0.62249756,0.02633667,-0.0630188
1690730156964,-0.62127686,-0.001159668,-0.06668091
1690730156967,-0.6170044,-0.031707764,-0.06790161
1690730156969,-0.611496,-0.06590271,-0.06362915
1690730156972,-0.6035614,-0.10133362,-0.056289673
1690730156974,-0.59317017,-0.13798523,-0.045303345
1690730156978,-0.5815735,-0.17219543,-0.03125
1690730156980,-0.56752014,-0.20274353,-0.016586304
1690730156983,-0.55163574,-0.23207092,-0.003753662
1690730156985,-0.535141,-0.2583313,0.010284424
1690730156986,-0.52108765,-0.28216553,0.021881104
1690730156990,-0.5039978,-0.30293274,0.029220581
1690730156991,-0.485672,-0.31881714,0.031661987
1690730156993,-0.4673462,-0.32980347,0.03288269
1690730156996,-0.45083618,-0.338974,0.02861023
1690730156999,-0.43191528,-0.34690857,0.021881104
1690730157002,-0.41296387,-0.35546875,0.007843018
1690730157004,-0.39404297,-0.36157227,-0.0074157715
1690730157006,-0.3744812,-0.3695221,-0.028198242
1690730157008,-0.3549347,-0.3768463,-0.05140686
1690730157011,-0.33355713,-0.37989807,-0.07951355
1690730157014,-0.31278992,-0.37989807,-0.11250305
1690730157018,-0.29507446,-0.37501526,-0.14793396
1690730157019,-0.277359,-0.3744049,-0.18518066
1690730157021,-0.26208496,-0.37623596,-0.22428894
1690730157023,-0.2529297,-0.38478088,-0.26765442
1690730157025,-0.2443695,-0.401886,-0.30859375
1690730157028,-0.23887634,-0.4257202,-0.35073853
1690730157031,-0.23887634,-0.4532013,-0.3892212
1690730157033,-0.24253845,-0.4825287,-0.4258728
1690730157036,-0.24742126,-0.5106201,-0.4588623
1690730157038,-0.2565918,-0.5356598,-0.4875641
1690730157041,-0.26759338,-0.55522156,-0.512619
1690730157043,-0.28041077,-0.5692749,-0.5327759
1690730157045,-0.2956848,-0.5784302,-0.54927063
1690730157048,-0.31584167,-0.5881958,-0.5596466
1690730157051,-0.33477783,-0.5943146,-0.5669708
1690730157053,-0.3592224,-0.59614563,-0.57247925
1690730157055,-0.38121033,-0.5949249,-0.57492065
1690730157058,-0.40686035,-0.58943176,-0.57369995
1690730157060,-0.43373108,-0.57598877,-0.57125854
1690730157063,-0.46122742,-0.55644226,-0.56759644
1690730157066,-0.4917755,-0.52589417,-0.56025696
1690730157068,-0.524765,-0.4922943,-0.5523224
1690730157071,-0.55592346,-0.45137024,-0.5462036
1690730157073,-0.58828735,-0.4061737,-0.5376587
1690730157075,-0.62005615,-0.3597412,-0.5285034
1690730157080,-0.65182495,-0.3084259,-0.51994324
1690730157080,-0.68603516,-0.25527954,-0.51200867
1690730157083,-0.71839905,-0.20213318,-0.5022278
1690730157086,-0.75079346,-0.15142822,-0.4930725
1690730157088,-0.782547,-0.10684204,-0.48390198
1690730157090,-0.81492615,-0.06468201,-0.47535706
1690730157093,-0.84425354,-0.028030396,-0.46618652
1690730157095,-0.8717346,0.0012817383,-0.45825195
1690730157097,-0.89860535,0.02571106,-0.44847107
1690730157101,-0.9218292,0.044647217,-0.43992615
1690730157103,-0.94503784,0.056259155,-0.42892456
1690730157105,-0.96580505,0.06480408,-0.42037964
1690730157107,-0.98413086,0.072143555,-0.407547
1690730157109,-0.9994049,0.07397461,-0.39471436
1690730157112,-1.0128479,0.07336426,-0.38127136
1690730157116,-1.0226135,0.059921265,-0.36662292
1690730157117,-1.0207977,0.033050537,-0.35379028
1690730157120,-1.0110168,-0.004211426,-0.34217834
1690730157122,-0.99024963,-0.04147339,-0.33180237
1690730157124,-0.9578705,-0.07324219,-0.32507324
1690730157127,-0.91448975,-0.10317993,-0.31652832
1690730157129,-0.86013794,-0.1282196,-0.31285095
1690730157132,-0.79660034,-0.15327454,-0.30981445
1690730157134,-0.7251282,-0.17648315,-0.30796814
1690730157137,-0.6438751,-0.20274353,-0.30552673
1690730157139,-0.55592346,-0.23268127,-0.30125427
1690730157142,-0.46794128,-0.26689148,-0.30064392
1690730157144,-0.37387085,-0.31025696,-0.29759216
