1690728255372,-0.18878174,0.088012695,0.010894775
1690728255373,-0.18878174,0.088012695,0.010894775
1690728255373,-0.18878174,0.088012695,0.010894775
1690728255373,-0.18878174,0.088012695,0.010894775
1690728255379,-0.9419861,0.56877136,0.65841675
1690728255379,-0.99147034,0.5131836,0.6504822
1690728255382,-1.0409393,0.4643097,0.6382599
1690728255382,-1.0855408,0.42582703,0.62664795
1690728255390,-1.1173096,0.40322876,0.61076355
1690728255390,-1.1423492,0.3977356,0.59487915
1690728255390,-1.1576233,0.40567017,0.57962036
1690728255402,-1.1692352,0.4197235,0.5686188
1690728255402,-1.1802216,0.42643738,0.56007385
1690728255402,-1.1906128,0.42704773,0.552124
1690728255402,-1.1973267,0.4123993,0.5496826
1690728255402,-1.1820526,0.47286987,0.55822754
1690728255404,-1.1148682,0.763031,0.5863342
1690728255407,-1.0311737,1.0318146,0.6235962
1690728255409,-0.977417,1.0587006,0.6663513
1690728255414,-0.9407654,0.9194031,0.70973206
1690728255414,-0.91267395,0.73187256,0.73965454
1690728255417,-0.87661743,0.54922485,0.7512665
1690728255419,-0.8363037,0.38490295,0.74516296
1690728255421,-0.7911072,0.23402405,0.72377014
1690728255424,-0.7458954,0.09901428,0.694458
1690728255427,-0.70373535,-0.013381958,0.6651306
1690728255429,-0.66648865,-0.09156799,0.6394806
1690728255433,-0.6328888,-0.12516785,0.61808777
1690728255434,-0.6035614,-0.11540222,0.60343933
1690728255436,-0.5766907,-0.06712341,0.58877563
1690728255439,-0.55041504,6.713867E-4,0.57533264
1690728255441,-0.5272064,0.076416016,0.56066895
1690728255444,-0.50338745,0.16926575,0.5380707
1690728255447,-0.47833252,0.2725067,0.50691223
1690728255448,-0.45573425,0.3684082,0.47149658
1690728255451,-0.4343567,0.4466095,0.43240356
1690728255453,-0.41174316,0.502182,0.3957367
1690728255456,-0.3867035,0.54922485,0.35847473
1690728255459,-0.36166382,0.5840454,0.32243347
1690728255461,-0.33172607,0.6078644,0.29006958
1690728255464,-0.3005829,0.61642456,0.26011658
